Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
10/21/21,56,57.1,55.8,56.5,484,620695,35021990.8
10/18/21,55.1,56.3,55,56.1,419,607112,33940924.4
10/15/21,55.9,56,55,55.5,329,5887181,323273625.5
10/14/21,54.5,56.5,54.5,55.7,458,11077179,604588160.3
10/13/21,54.8,54.8,54,54.4,403,2008681,109222501
10/12/21,54.8,55,54.4,54.5,499,1306313,71325432.9
10/11/21,55.8,55.9,54.5,55,607,526732,28986254.9
10/8/21,57.5,57.5,55.1,55.9,896,1108535,62071348.9
10/7/21,58,59.3,57.3,57.9,1935,4658390,270857518.5
10/6/21,54.8,57.9,54.7,57.3,2675,4421748,249591813.2
10/5/21,53,55.4,52.9,54.6,1095,2073922,112935438.5
10/4/21,52.7,52.9,52.3,52.8,305,220765,11614335
10/1/21,52.7,52.7,52,52.6,367,1198671,62729679.2
9/30/21,52,52.5,51.8,52,271,754763,39244856.5
9/29/21,51.7,52.7,51.7,52.1,390,1091968,56822832.8
9/28/21,52,52,51.5,51.7,459,1014654,52532304
9/27/21,52.2,52.3,51.8,51.9,287,3856948,191358564.3
9/24/21,51.7,52.2,51.7,52,293,2134930,109800765
9/23/21,52,52,51.7,51.9,189,210145,10902857.6
9/22/21,52,52,51.6,51.8,213,4243758,210393975.5
9/21/21,52,52,51.5,51.8,351,3428932,171271414.7
9/17/21,51.5,52.6,51.5,52.3,337,2256691,115084881.1
9/16/21,51.7,52.3,51.5,51.9,372,4046085,201576363.8
9/15/21,52,52,51.4,51.6,381,467797,24125546.4
9/14/21,51.5,52,51.1,51.2,400,1281495,65604222.5
9/13/21,52.2,52.2,51.5,51.5,386,1045507,53858801.4
9/10/21,52.3,52.5,51.9,52.2,349,11715594,597419843.1
9/9/21,51.4,52.4,51,52.2,418,5623249,288625173.8
9/8/21,51.5,51.8,51,51.2,595,1350420,69080349.2
9/7/21,52,52,51.2,51.5,479,1751251,90296853
9/6/21,52,52.1,51.5,52,313,462010,23971938.3
9/3/21,53,53.3,51.9,52,411,2939893,151441332.7
9/2/21,52,53.3,51.6,52.9,554,1368696,71422331.7
9/1/21,52.1,52.3,51.5,51.9,493,1751871,90468869.1
8/31/21,51.5,53,51.1,52.4,564,3220498,166193204.4
8/30/21,52.6,52.6,51.5,51.7,639,882035,45786076.4
8/27/21,55,55,52,52.7,806,1698056,89951283
8/26/21,51,56.5,50.5,54,2073,5372822,289243797
8/25/21,51.2,52,50.9,51,419,770219,39336658.7
8/24/21,50.2,51.9,50,51,596,1075725,54639809.2
8/23/21,50.6,50.8,49.9,50.1,919,2196851,110097987.7
8/20/21,50.5,50.7,50.3,50.6,309,509275,25737003.7
8/19/21,50.2,50.6,50.2,50.5,309,784153,39562911.4
8/18/21,50.8,50.8,50,50.1,617,447940,22484694.3
8/17/21,50.5,50.8,50.2,50.6,220,223699,11297843
8/16/21,50.5,50.7,50,50.3,152,48053,2414506.5
8/13/21,50.5,51,50.4,50.6,241,139121,7036014.2
8/12/21,50.2,50.3,49.7,50,488,742892,37156626.5
8/11/21,50,50.6,49.6,50.4,391,533101,26699793.8
8/10/21,50.5,50.5,49.6,50,782,1446458,72349160.1
8/9/21,50.7,50.8,50,50.1,827,1576370,78941918
8/6/21,50.7,50.9,50.4,50.6,545,1156115,58410763.8
8/5/21,50.9,51.6,50.4,50.7,536,1726276,88160160.2
8/4/21,51,51.6,50.5,51.1,496,1226069,62552405.8
8/3/21,51,51.5,50.3,50.6,1352,2271755,115094321.5
8/2/21,52,52,51,51.1,638,649001,33271953.6
7/30/21,51.8,52,51.5,51.6,377,292532,15108258.3
7/29/21,51.8,52.1,51.7,51.8,237,225782,11708832.2
7/28/21,51.7,52,51.3,51.6,264,326205,16846815.3
7/27/21,51.5,52,51,51.4,552,723302,37025308.5
7/26/21,52,52,51,51.3,1017,1094503,56038555.8
7/22/21,52.6,52.9,51.9,52.1,1009,946046,49396550.8
7/20/21,53.5,53.5,52.4,52.6,773,1046799,55133720.5
7/19/21,53,53.4,52.8,53.2,327,339709,18028882.3
7/16/21,53.2,53.7,53,53,230,214011,11391892.3
7/15/21,53.3,53.9,53,53.3,253,360498,19218058.7
7/14/21,52.5,53.8,52.4,52.9,244,374766,19745934.3
7/13/21,52.5,52.7,52,52.5,296,618980,32435938.5
7/12/21,53,53,52.2,52.4,356,325990,17090839.6
7/9/21,53,53,52.5,52.7,264,163937,8655050.2
7/8/21,52.5,53,52.4,52.7,235,581062,30719311.7
7/7/21,52.4,52.4,52,52.2,224,203069,10589845.1
7/6/21,52.4,52.4,52.1,52.2,190,211842,11055464.2
7/5/21,52.4,52.5,52,52.2,470,679329,35369640.8
7/2/21,53,53,52.3,52.5,671,1618845,84903990.7
7/1/21,53,53.5,52.7,53,244,262738,13896366.8
6/30/21,53.5,53.5,52.5,52.6,527,299518,15819858.2
6/29/21,54,54,53.1,53.5,481,571029,30590740.4
6/28/21,54.2,54.5,54,54.1,294,444536,24056912.2
6/25/21,54.3,54.5,53.9,54.2,347,828315,44750809.5
6/23/21,54.5,54.7,53.8,54.1,371,513720,27809394.1
6/22/21,55,55,54.5,54.6,374,767475,41947529.9
