Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
9/19/24,5.1,5.4,5.1,5.3,357,5612136,29362988.9
9/18/24,5,5.2,5,5.1,274,4772990,24243035.8
9/13/24,5,5.1,4.9,5,323,10100487,50531544
9/12/24,4.9,5,4.9,5,181,722351,3586918.3
9/11/24,4.9,5,4.9,4.9,161,1305513,6407396.1
9/10/24,5,5,4.8,4.9,226,1310860,6401547.4
9/9/24,5,5,4.8,4.9,216,1636366,8025287
9/6/24,5,5,4.8,5,98,411922,2009837.6
9/5/24,5.1,5.2,4.8,4.9,357,7522284,37767979.8
9/4/24,4.8,5.1,4.8,5,314,6008384,29753192.5
9/3/24,4.9,5,4.7,4.8,548,7959249,37861041.2
9/2/24,5,5,4.8,4.8,362,3260245,15758632.8
8/30/24,4.9,5,4.8,4.9,298,2726913,13381055.9
8/29/24,5,5,4.9,4.9,134,791704,3913084.2
8/28/24,5.1,5.1,4.9,5,424,9364659,46293873.2
8/27/24,5,5.1,5,5.1,243,3250950,16458866.8
8/26/24,5.2,5.2,5,5,317,2860771,14576509.3
8/23/24,5.2,5.2,5.1,5.1,184,835662,4342271.3
8/22/24,5.2,5.3,5.2,5.3,68,543688,2849141.4
8/21/24,5.3,5.3,5.2,5.2,72,429140,2264088.4
8/20/24,5.3,5.4,5.2,5.2,101,628653,3313313.8
8/16/24,5.4,5.4,5.3,5.3,138,2271627,12043135.3
8/15/24,5.4,5.5,5.4,5.4,178,1976735,10735377.7
8/14/24,5.3,5.4,5.2,5.4,159,1964516,10460002.9
8/13/24,5.1,5.3,5.1,5.2,116,916328,4765681.4
8/12/24,5.2,5.3,5.1,5.2,110,803406,4150112.3
8/9/24,5.1,5.3,5.1,5.2,226,2840511,14726707.1
8/8/24,5.1,5.2,5.1,5.1,218,3109292,15907262.5
8/7/24,5.2,5.3,5.1,5.1,119,1670601,8673723.1
8/6/24,5.2,5.3,5.1,5.2,264,3762946,19422734.6
8/5/24,5.4,5.4,5.1,5.1,494,7698917,39746048.9
8/2/24,5.4,5.5,5.3,5.3,199,4914516,26414334
8/1/24,5.3,5.5,5.3,5.4,179,1845528,9952394.2
7/31/24,5.3,5.4,5.3,5.3,333,6108975,32570100.4
7/30/24,5.5,5.5,5.3,5.3,257,3925905,21162446.6
7/29/24,5.5,5.6,5.4,5.5,156,1360751,7471049.5
7/26/24,5.5,5.6,5.4,5.5,121,1853859,10220722.2
7/25/24,5.6,5.6,5.5,5.5,141,885253,4874227.3
7/24/24,5.6,5.7,5.4,5.6,238,2283379,12587583.4
7/23/24,5.5,5.6,5.3,5.5,216,2325022,12716454.7
7/22/24,5.6,5.6,5.4,5.4,400,5376742,29478610.6
7/19/24,5.7,5.7,5.5,5.6,172,1850111,10328334
7/18/24,5.7,5.7,5.6,5.6,156,1841818,10333124.1
7/17/24,5.7,5.8,5.6,5.6,155,1872189,10538419.5
7/16/24,5.8,5.9,5.6,5.7,238,2546749,14643495.1
7/15/24,5.8,5.9,5.8,5.8,111,1094423,6351340.9
7/12/24,5.7,5.9,5.7,5.8,146,2904321,16796607.1
7/11/24,5.8,5.8,5.6,5.7,144,1791983,10211878.3
7/10/24,5.5,5.8,5.5,5.7,262,5996571,33998136.9
7/9/24,5.7,5.7,5.5,5.5,315,2581685,14295847.2
7/8/24,5.8,5.8,5.6,5.6,303,2664638,14980125.4
7/5/24,5.8,5.8,5.6,5.7,252,1806309,10300913.1
7/4/24,5.9,5.9,5.6,5.7,488,4849802,27680538.8
7/3/24,5.9,6,5.7,5.8,436,5907222,34273895
7/2/24,6,6,5.8,5.9,202,1375009,8113205.9
7/1/24,5.9,6,5.8,5.9,242,2172465,12799718.4
6/28/24,6,6,5.8,5.9,387,4489968,26498681.2
6/27/24,6,6,5.9,6,153,1559767,9319709.4
6/26/24,6,6.1,5.9,6,165,1597189,9559889.7
6/25/24,6,6.1,5.9,6,240,3702154,22193548.7
6/24/24,6.1,6.1,5.9,6,348,3871388,23235804.5
6/20/24,6.1,6.1,5.9,6,219,1857036,11160965
6/19/24,6.1,6.1,5.9,6,421,6260851,37584169.6
6/18/24,6.2,6.2,6,6.1,283,2258222,13781083.3
6/14/24,6.2,6.3,6.1,6.1,209,2063801,12738876.6
6/13/24,6.3,6.3,6.2,6.2,180,2471761,15373186.5
6/12/24,6.3,6.4,6.2,6.3,228,9307318,58080683.7
6/11/24,6.3,6.4,6.2,6.3,457,13171378,82970808.5
6/11/24,6.3,6.4,6.2,6.3,457,13171378,82970808.5
6/10/24,6.1,6.3,6.1,6.2,274,4534087,28137626
6/7/24,6.2,6.2,6,6.1,264,2154407,13117159.1
6/6/24,6.1,6.2,6.1,6.1,305,5964304,36458426.5
6/5/24,6.1,6.2,6,6.1,179,1352659,8233845.9
6/4/24,5.9,6.1,5.8,6,306,2782334,16679287
6/3/24,6,6.1,5.9,5.9,829,12410958,73582886
5/31/24,6.2,6.3,6,6.1,897,15250501,92852630.5
5/30/24,6.2,6.3,6.2,6.2,234,2239994,13962662.4
5/29/24,6.3,6.4,6.2,6.2,281,3572379,22337475.9
5/28/24,6.4,6.5,6.2,6.3,358,4851774,30557409.4
5/27/24,6.5,6.5,6.3,6.4,386,6461759,41623121.7
5/22/24,6.4,6.5,6.3,6.4,311,5393352,34398268.5
5/21/24,6.3,6.4,6.1,6.3,720,15046051,93272544.8
5/20/24,6.4,6.4,6.2,6.3,612,11204756,70145662.7
5/17/24,6.5,6.5,6.3,6.4,347,4598392,29397100.1
5/16/24,6.4,6.5,6.3,6.4,382,5856612,37535807.2
5/15/24,6.4,6.6,6.2,6.3,752,11659261,74819789
5/14/24,6.7,6.7,6.3,6.4,857,18023970,116190869.8
5/13/24,6.7,6.8,6.5,6.6,461,6544243,43357286.5
5/10/24,6.7,6.9,6.6,6.7,1117,27492659,186103138.3
5/9/24,6.7,6.7,6.4,6.6,938,15083544,99299396
5/8/24,6.9,6.9,6.5,6.6,1512,44031479,297090092.5
5/7/24,6.6,6.8,6.6,6.7,952,15826972,106140470
5/6/24,6.4,6.7,6.4,6.6,838,20999510,137899011.6
5/3/24,6.5,6.5,6.3,6.4,325,5126511,32839695.7
5/2/24,6.6,6.7,6.4,6.4,948,12958038,84393674.7
4/30/24,6.4,6.7,6.3,6.6,1024,22605317,146843864.4
4/29/24,6.6,6.7,6.4,6.4,1191,22573753,147414593.9
4/26/24,6.3,6.7,6.3,6.5,2015,54614097,355928465.3
4/25/24,6.2,6.4,6.1,6.2,1500,33416856,209146031
4/24/24,5.8,6.3,5.8,6.2,2553,66052136,400152921
4/22/24,5.7,5.8,5.6,5.7,956,17751384,101278235.9
4/19/24,5.5,5.7,5.4,5.6,645,12933694,72247973.2
4/18/24,5.5,5.6,5.5,5.5,320,4119002,22676719.6
4/17/24,5.5,5.6,5.4,5.5,414,6323600,34591360.4
4/16/24,5.8,5.9,5.4,5.5,753,17855680,100264240.9
4/15/24,5.6,5.8,5.5,5.7,767,15117423,86004938.3
4/10/24,5.5,5.7,5.4,5.6,305,7853516,43621102.8
4/9/24,5.4,5.6,5.4,5.5,257,2284043,12464185.3
4/8/24,5.2,5.6,5.2,5.5,521,9596009,52452759.4
4/5/24,5.3,5.4,5.2,5.3,342,6920278,36507782.7
4/4/24,5.3,5.4,5.2,5.3,215,2760213,14643664
4/3/24,5.2,5.4,5.2,5.3,202,3351050,17706401.4
4/2/24,5.4,5.4,5.2,5.3,343,2928330,15487512
4/1/24,5.4,5.5,5.2,5.3,304,3556562,18934388.2
3/28/24,5.5,5.7,5.4,5.4,350,6491464,35937528.7
3/27/24,5.5,5.7,5.4,5.5,574,9809165,54693399.9
3/26/24,5.2,5.5,5.2,5.5,552,12786874,69062096.2
3/25/24,5.2,5.3,5.1,5.2,195,2313086,12010026.3
3/22/24,5.1,5.3,5.1,5.2,307,3970541,20516099.6
3/21/24,5.3,5.3,5,5.1,349,5686483,28884613.3
3/20/24,5.3,5.3,5.1,5.2,251,3397723,17641296.2
3/19/24,5.2,5.4,5.2,5.2,445,6746146,35513419.9
3/18/24,5.4,5.5,5.1,5.2,780,16540958,86059041.4
3/15/24,5.5,5.5,5.3,5.4,452,6220755,33664436.9
3/14/24,5.7,5.8,5.3,5.4,751,12654971,69181102.3
3/13/24,5.7,5.8,5.6,5.7,664,13937014,79484470.9
3/12/24,5.6,5.7,5.4,5.6,789,14703292,82012674.1
3/11/24,5.5,6,5.5,5.7,1913,33371315,190972073.6
3/7/24,4.9,5.5,4.8,5.4,1511,26332490,136609338.7
3/6/24,4.7,4.9,4.6,4.8,328,4010551,19037320.9
3/5/24,4.8,5,4.6,4.7,388,3969575,19037667.7
3/4/24,4.6,5,4.6,4.8,1451,23368818,112247495.3
3/1/24,4.3,4.6,4.1,4.4,643,18293396,79648775.8
2/29/24,4.2,4.3,4.1,4.2,192,3305290,13903295.8
2/28/24,4.1,4.3,4.1,4.2,306,5419520,22740188.8
2/27/24,4.2,4.3,4.1,4.1,187,1690685,7073161.7
2/26/24,4.3,4.3,4.1,4.2,247,4182012,17563889
2/22/24,4.2,4.3,4.1,4.2,104,1239756,5215484.3
2/21/24,4.3,4.3,4.2,4.2,247,3561077,14979993.6
2/20/24,4.3,4.4,4.2,4.3,180,2489300,10689455.1
2/19/24,4.3,4.4,4.3,4.3,152,681868,2950536.3
2/16/24,4.3,4.5,4.2,4.3,603,9206968,39838576.3
2/15/24,4.2,4.3,4.2,4.2,124,823589,3482999.6
2/14/24,4.2,4.3,4.2,4.2,169,3413371,14346868.8
2/13/24,4.3,4.3,4.2,4.2,87,1050117,4453666.7
2/12/24,4.3,4.3,4.2,4.2,137,1884740,7926391.4
2/9/24,4.3,4.3,4.2,4.2,142,1420142,5990269.1
2/8/24,4.2,4.4,4.1,4.3,305,4612171,19581776
2/7/24,4.2,4.3,4.1,4.2,259,4295860,18103504.1
2/6/24,4.2,4.5,4.1,4.2,386,6218407,26752557.3
2/2/24,4.2,4.2,4,4.2,499,5371893,22066116.5
2/1/24,4.2,4.2,4.1,4.2,117,785829,3273672.8
1/31/24,4.2,4.2,4.1,4.2,439,8111917,33698487
1/30/24,4.3,4.3,4.1,4.2,319,2331742,9773744.4
1/29/24,4.3,4.4,4.2,4.2,330,4660974,19682134.7
1/26/24,4.3,4.4,4.2,4.3,251,1998705,8625324.3
1/24/24,4.3,4.4,4.3,4.4,118,1634625,7174535.3
1/23/24,4.4,4.4,4.2,4.3,434,6060669,26157834.6
1/22/24,4.5,4.5,4.3,4.4,240,2251645,9876502
1/19/24,4.5,4.5,4.4,4.4,139,1760418,7774984.5
1/18/24,4.5,4.5,4.3,4.4,269,2108717,9285860.3
1/17/24,4.6,4.6,4.3,4.4,560,9061847,40097638.1
1/16/24,4.5,4.7,4.5,4.5,316,8141857,36674587.8
1/12/24,4.7,4.7,4.5,4.5,90,1389069,6292875.4
1/11/24,4.7,5,4.5,4.6,181,1633247,7504035.9
1/10/24,4.7,4.8,4.6,4.6,192,2428923,11366605.8
1/9/24,4.5,4.7,4.4,4.6,562,8982931,40561218.2
1/8/24,4.7,4.7,4.5,4.5,210,3202093,14498640.4
1/5/24,4.8,4.8,4.5,4.6,262,1899561,8767755.2
1/4/24,4.7,4.7,4.6,4.6,166,1337578,6157378.6
1/3/24,4.7,4.8,4.5,4.6,260,3487962,16094192.8
1/2/24,4.7,4.8,4.7,4.7,159,815192,3839981.4
12/29/23,4.7,4.8,4.5,4.7,171,2448083,11388341.3
12/28/23,4.7,4.7,4.5,4.7,202,1595375,7330665.6
12/27/23,4.6,4.7,4.5,4.6,147,958922,4382067.1
12/22/23,4.7,4.7,4.5,4.6,446,6584877,29897248.8
12/21/23,4.6,4.8,4.6,4.6,209,1385244,6404205.1
12/20/23,4.7,4.8,4.6,4.6,438,5199056,24028281.8
12/19/23,4.7,4.8,4.6,4.7,284,3792055,17738041.1
12/18/23,4.9,4.9,4.7,4.7,312,3061570,14482937.3
12/15/23,4.9,4.9,4.8,4.8,233,1481043,7123520
12/14/23,4.9,5,4.8,4.9,124,1186309,5745199.5
12/13/23,4.9,5,4.8,4.9,172,2052223,10053088.3
12/12/23,4.9,4.9,4.8,4.8,167,1542946,7488606.7
12/11/23,4.9,5,4.8,4.8,190,1095219,5305086.7
12/8/23,4.9,4.9,4.8,4.9,215,2353366,11445746.9
12/7/23,4.8,4.9,4.8,4.8,118,1627080,7849115.3
12/6/23,4.9,4.9,4.7,4.8,212,1381265,6655707.2
12/5/23,4.9,4.9,4.8,4.8,332,6134714,29484600.5
12/4/23,4.9,5,4.8,4.9,190,1671063,8192425.8
12/1/23,4.9,5,4.8,4.9,336,6015474,29027474.8
11/30/23,5,5,4.7,4.9,1071,22028896,106487059.2
11/29/23,4.9,5.1,4.9,4.9,200,3555205,17677559.1
11/28/23,4.9,5,4.8,4.9,148,1953779,9581093.2
11/27/23,5,5,4.9,4.9,80,726620,3565259.2
11/24/23,5,5,4.8,4.9,204,2477781,12175945.2
11/23/23,5,5,4.9,4.9,67,698539,3447620.5
11/22/23,4.9,5,4.8,5,206,2749154,13478512.6
11/21/23,5,5,4.8,4.9,282,1629721,8002507.9
11/20/23,5,5,4.8,4.9,365,5322909,26109709.5
11/17/23,5,5.1,4.9,4.9,536,6283119,31081786.4
11/16/23,5.1,5.1,5,5,145,2192853,11101818.7
11/15/23,5,5.1,5,5,162,1510387,7568232.5
11/14/23,5.2,5.2,5,5,275,3994282,20105121.6
11/13/23,5.1,5.2,5.1,5.1,185,3779107,19275000.9
11/10/23,5.1,5.2,5.1,5.2,119,898543,4623206.4
11/9/23,5.2,5.2,5.1,5.1,204,4620388,23590985.9
11/8/23,5.3,5.4,5.1,5.2,373,15950311,84433437.2
11/7/23,5.2,5.4,5.1,5.4,307,3357258,17763676.3
11/6/23,5.1,5.2,5.1,5.1,149,1229903,6295702.4
11/3/23,5.2,5.3,5,5,400,6303536,32154262.8
11/2/23,5.2,5.3,5.1,5.2,162,1323071,6871247
11/1/23,5.1,5.3,5,5.2,270,6405618,32816499
10/31/23,5.2,5.3,5,5.1,263,1948338,9946590.4
10/30/23,5.2,5.3,5.1,5.2,174,1417676,7368765.3
10/27/23,5.1,5.2,5,5.1,183,1428447,7385988.8
10/26/23,5.2,5.2,5,5.1,247,2301203,11745175.5
10/25/23,5.1,5.2,5.1,5.1,163,4890875,25364424.6
10/24/23,5.3,5.3,5.1,5.2,213,1763123,9162324.9
10/23/23,5.5,5.5,5.2,5.3,298,2812241,15175929.8
10/20/23,5.2,5.5,5.2,5.4,498,6496948,34997501.6
10/19/23,5,5.2,4.9,5.1,508,4216906,21301738.9
10/18/23,5.2,5.2,4.9,5,554,7706974,38780201.8
10/17/23,5.2,5.3,5.1,5.2,263,1759061,9135286.9
10/16/23,5.4,5.5,5.2,5.2,258,2103577,11072548.3
10/13/23,5.3,5.5,5.3,5.4,185,2234389,12040511.6
10/12/23,5.2,5.4,5.2,5.3,281,2546893,13463406.1
10/11/23,5.5,5.5,5.2,5.2,350,4076118,21588539.5
10/10/23,5.4,5.5,5.3,5.4,190,2972161,16052403.7
10/9/23,5.5,5.5,5.3,5.4,390,5151118,27673231
10/6/23,5.5,5.6,5.4,5.5,123,727672,3996611.8
10/5/23,5.5,5.6,5.4,5.5,234,1742110,9584744.9
10/4/23,5.6,5.6,5.4,5.5,198,2243128,12413884.7
10/3/23,5.6,5.6,5.5,5.5,287,2576619,14192210.8
10/2/23,5.6,5.7,5.5,5.6,223,2247868,12584851.8
9/27/23,5.7,5.8,5.6,5.7,222,4598970,26239047.4
9/26/23,5.6,5.8,5.6,5.7,235,3980335,22687716.6
9/25/23,5.6,5.8,5.6,5.7,194,3009340,16925967.6
9/22/23,5.6,5.7,5.5,5.6,191,2069127,11555924
9/21/23,5.7,5.7,5.5,5.5,163,1894214,10534931.7
9/20/23,5.6,5.7,5.5,5.6,216,2626773,14680683.2
9/19/23,5.7,5.7,5.5,5.5,195,1931946,10646741.5
9/18/23,5.7,5.8,5.5,5.6,300,2713895,15213123.3
9/15/23,5.9,5.9,5.6,5.7,261,1586616,9082402.9
9/14/23,5.6,5.9,5.6,5.8,473,6387846,36672773.4
9/13/23,5.5,5.7,5.5,5.6,186,1321837,7386130.5
9/12/23,5.5,5.6,5.5,5.5,353,2268720,12500174.7
9/11/23,5.6,5.7,5.5,5.5,311,2442154,13479797.5
9/8/23,5.6,5.7,5.5,5.6,321,2533518,14197419.1
9/7/23,5.7,5.7,5.5,5.6,557,8559859,47426800
9/6/23,5.7,5.7,5.5,5.6,375,2740092,15351854.9
9/5/23,5.7,5.8,5.6,5.6,415,5300557,29902554.5
9/4/23,5.8,5.9,5.6,5.7,407,3343245,19123802.4
9/1/23,5.7,5.8,5.6,5.7,296,1950891,11143206.6
8/31/23,5.8,5.9,5.6,5.7,407,4527913,26008299.5
8/29/23,5.7,5.9,5.7,5.8,351,3351517,19389131.3
8/28/23,5.8,5.9,5.7,5.7,278,2163651,12449355.8
8/25/23,5.8,5.9,5.7,5.8,417,3044557,17569010.4
8/24/23,5.9,6,5.8,5.8,391,4302822,25033370
8/23/23,5.9,6,5.8,5.9,637,6467269,37881890.3
8/22/23,6,6,5.8,5.9,382,2795190,16526083.8
8/21/23,6.1,6.1,5.9,5.9,676,6007323,35936241.8
8/18/23,6.1,6.2,6,6.1,387,5611047,34032218
8/17/23,6.3,6.3,6,6.1,683,10156931,61918476.7
8/16/23,6,6.4,6,6.2,491,7619721,47497554.6
8/15/23,6.2,6.3,6.1,6.1,539,6260081,38586271.7
8/14/23,6.5,6.5,6.1,6.2,694,9874776,61643405.9
8/11/23,6.5,6.5,6.3,6.4,271,1313475,8383566.5
8/10/23,6.6,6.6,6.3,6.4,447,3983158,25521757.8
8/9/23,6.5,6.6,6.4,6.5,308,3069974,19918832.6
8/8/23,6.5,6.6,6.4,6.5,357,4094955,26637365.3
8/7/23,6.6,6.7,6.5,6.5,472,9074044,59368010.1
8/4/23,6.8,6.8,6.5,6.6,456,6393091,42483005.8
8/3/23,6.7,6.8,6.6,6.7,542,20399107,136529237.9
8/2/23,6.7,6.8,6.5,6.6,461,6521182,43180736.7
7/31/23,6.7,6.8,6.6,6.7,402,7980620,53418234
7/28/23,6.7,7,6.6,6.7,905,25744951,175662799.1
7/27/23,6.4,6.8,6.4,6.7,513,14694418,96898590
7/26/23,6.5,6.6,6.3,6.4,426,3000009,19275562.7
7/25/23,6.5,6.6,6.4,6.5,526,6375506,41372797.5
7/24/23,6.6,6.7,6.5,6.5,393,5376025,35167348.3
7/21/23,6.6,6.7,6.5,6.6,482,5571821,36778874.8
7/20/23,6.7,6.8,6.6,6.6,518,6994327,46497164.4
7/19/23,6.7,6.8,6.6,6.7,606,14800904,99542453.2
7/18/23,6.7,6.8,6.6,6.7,477,7817345,52204335.5
7/17/23,6.7,6.9,6.6,6.7,919,22192301,150930214.6
7/14/23,6.6,6.7,6.5,6.7,571,10120430,67232551.9
7/13/23,6.8,6.8,6.5,6.6,612,6931188,46138772.6
7/12/23,6.7,6.9,6.6,6.7,1580,34573559,234161038.3
7/11/23,6.6,6.7,6.4,6.6,823,19360550,127338561.4
7/10/23,6.5,6.6,6.3,6.5,716,10183029,65803876.2
7/7/23,6.4,6.5,6.3,6.4,549,13059788,83481600.4
7/6/23,6.5,6.5,6.2,6.3,774,16557343,105289837.7
7/5/23,6.6,6.7,6.3,6.5,1442,38877567,250419261.1
7/4/23,6,6.7,6,6.5,2463,68487083,433962287.3
6/28/23,5.6,6.1,5.5,5.8,1029,35672641,205329500.1
6/27/23,5.4,5.7,5.4,5.5,519,11846957,66044267.8
6/26/23,5.4,5.6,5.2,5.4,542,7040659,38002492.2
6/23/23,5.6,5.6,5.4,5.4,264,1824270,9942769.5
6/22/23,5.6,5.7,5.4,5.5,328,4382065,24328840.3
6/21/23,5.5,5.7,5.5,5.6,350,4507187,25114774.1
6/20/23,5.6,5.7,5.4,5.5,326,4284010,23779381.3
6/19/23,5.7,5.7,5.4,5.5,308,2629374,14471933.1
6/16/23,5.7,5.8,5.5,5.6,338,2620920,14590580
