Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
9/18/24,71.4,72.5,71.4,72.1,62,49778,3583700.5
9/13/24,69.5,71.5,69.5,71.2,39,13396,950493
9/12/24,68.5,70,68,69,23,18655,1285549.5
9/11/24,69.3,69.3,67.9,67.9,150,244598,16632761.2
9/10/24,69.7,69.7,68.5,68.6,123,67572,4674743.7
9/9/24,70,71,69.8,69.8,60,11752,822270.1
9/6/24,71.8,71.8,70,70,79,135970,9519370.1
9/5/24,72,73,70,70.1,336,5234841,366867996
9/4/24,72.7,74.9,72,72.1,157,676365,49060223.7
9/3/24,74,74,72.5,72.5,89,44220,3215342.8
9/2/24,74.5,74.5,74,74.1,40,10918,809134.9
8/30/24,75,75,74,74.5,69,50801,3768771.4
8/29/24,76.9,76.9,74.5,74.8,31,47061,3526744.9
8/28/24,75,77,74.5,74.9,31,15024,1127141
8/27/24,76.4,77.5,75,75,59,21531,1627097.5
8/26/24,76.3,76.4,75.1,76,75,18154,1380188.4
8/23/24,78,78,76,76.7,92,392620,30233669.9
8/22/24,78.4,78.4,77.8,78,22,4142,322994.5
8/21/24,78,78,77.8,78,53,207074,16151232
8/20/24,79,79,77.8,77.9,23,109183,8516686.9
8/16/24,79,79,78,78.2,10,1213,95324
8/15/24,77.5,80,77.5,78,20,10366,804563.1
8/14/24,77.2,77.4,77,77,33,59479,4584965.2
8/13/24,77.7,77.7,76.8,77,55,32742,2526916.9
8/12/24,78,78,77.7,77.7,12,6362,496130.7
8/9/24,78,78,78,78,43,105127,8199906
8/8/24,78,78,77,77.7,60,79951,6188075.1
8/7/24,78.6,79.8,77,77.5,46,4402,341675.2
8/6/24,78,79,78,78.1,20,4783,373858.6
8/5/24,79.5,79.5,77.9,78,97,74038,5789038
8/2/24,79.9,79.9,79.5,79.5,60,134488,10693595.7
8/1/24,78.5,79.9,78.5,79.6,47,37376,2963064.6
7/31/24,80,80,78.7,79.2,114,108542,8638361.4
7/30/24,81.8,81.8,81,81,53,123354,10036547.4
7/29/24,81.4,81.9,81.3,81.7,28,25217,2053934.3
7/26/24,81.5,81.6,81.5,81.5,21,34177,2785425.6
7/25/24,81.5,81.5,81.4,81.5,10,68605,5591207.5
7/24/24,80.7,81.5,80.5,81.5,40,129603,10533387.4
7/23/24,81,81.2,80.4,80.6,65,152846,12337444.5
7/22/24,81.5,81.9,80.1,80.4,83,109048,8846554.5
7/19/24,81.5,81.5,81.1,81.5,41,183162,14905925
7/18/24,81.4,81.8,81.1,81.5,38,131205,10692886.4
7/17/24,84,84,81,81.1,111,1760216,143262104.1
7/16/24,82,82,81.4,81.4,62,502277,40911662
7/15/24,81,82,81,81.4,59,1686683,137305836.2
7/12/24,80.9,81,80.4,81,67,187673,15169301.6
7/11/24,81,81,80.5,80.9,30,140104,11290874.5
7/10/24,80.5,81,80,80.7,53,170775,13664045.4
7/9/24,82,82,80,80.5,87,137884,11154958.9
7/8/24,81.5,82.5,81.4,81.4,43,1545568,125965991.2
7/5/24,81,81,79.8,80.5,71,57305,4589346.5
7/4/24,82.1,82.1,81,81.1,115,292159,23863643.8
7/3/24,82.8,83,82,82.5,73,94731,7814652.3
7/2/24,83,83,82.5,82.6,93,3083839,255263460
7/1/24,83,83,82.7,83,62,134555,11167667.6
6/28/24,84,84,83,83.3,80,88034,7356809.6
6/27/24,85.1,85.1,84.2,84.4,101,149955,12676102
6/26/24,85,85.2,85,85,110,525700,44685890.4
6/25/24,85.1,85.2,84.9,85.1,52,310742,26413753.4
6/24/24,85,85.5,85,85.3,104,455421,38748490.5
6/20/24,86,86,84,85,80,41992,3563829.8
6/19/24,85.1,86,84.7,84.9,118,459998,39083475.1
6/18/24,86,86,85.4,85.9,91,48254,4143919.3
6/14/24,86.3,87,86,86,82,142066,12223789.8
6/13/24,87.5,87.5,86.2,86.5,80,56307,4872237.7
6/12/24,87.5,87.5,86,87,76,409499,35426289.7
6/11/24,87,87,85.5,86.3,177,345548,29896684.3
6/11/24,87,87,85.5,86.3,177,345548,29896684.3
6/10/24,87,87.5,86.9,87,102,246184,21446307
6/7/24,87.5,87.5,86.5,86.9,54,200759,17453222.2
6/6/24,87,88,87,87.4,68,148483,13027587.3
6/5/24,87.5,87.5,87,87.1,23,4753,415038.1
6/4/24,86.6,87.5,86.5,86.8,79,408482,35476436.6
6/3/24,86.6,87.5,86.6,87.5,27,23041,2007237.1
5/31/24,86.2,87,86.2,87,39,11241,973747.2
5/30/24,86.6,87,86.3,86.3,50,42212,3652961
5/29/24,87.7,88,86.2,86.9,36,4830,421662.9
5/28/24,88.4,88.4,86.2,87,82,112335,9749363.9
5/27/24,89,89.4,87.9,88,76,54732,4832697.6
5/22/24,89,89,87,88.9,25,35010,3109764.2
5/21/24,88.5,89,88,88.5,89,640300,56381302.1
5/20/24,88.4,89,86.6,88.5,63,138225,12182989
5/17/24,89.4,89.4,87,88,50,470882,41436820
5/16/24,89.5,90,86.6,89.4,74,174495,15521022.2
5/15/24,89,91,88,89,281,1192488,107046737.2
5/14/24,88,89.2,86.2,88.5,192,1220104,107877031.6
5/13/24,86.2,89,86.2,88,190,4159318,365881163.8
5/10/24,84.7,87.9,84.5,87,88,225595,19502030.6
5/9/24,84.7,85,84,85,91,203389,17225541.1
5/8/24,85.2,85.2,85,85,31,26214,2228423.6
5/7/24,86,86.5,85,85.2,94,89639,7672860.7
5/6/24,87,87.1,86,86.5,69,114121,9884652.9
5/3/24,88,88,87,87.1,39,13263,1157767.6
5/2/24,88.4,89.1,87.5,87.9,100,106170,9381697.7
4/30/24,88,88.6,87,88.4,145,765445,67360503.1
4/29/24,86.9,88,86.5,87.9,175,1613147,141402770.3
4/26/24,84.4,88.5,84.1,86.5,434,3150060,271351690.2
4/25/24,82.6,84.6,82.1,84.3,139,323578,27088014.1
4/24/24,82.9,83,81.9,82.6,77,136119,11168908
4/22/24,82.5,83.4,81.8,82.5,45,277301,22865107.3
4/19/24,82.1,82.9,81,81.7,49,96926,7861376.2
4/18/24,81,83.4,81,83.1,117,1207290,100152386.3
4/17/24,80.2,82,79,81.3,82,878725,71153521.4
4/16/24,82.5,82.5,80,80.2,62,41376,3374720.9
4/15/24,82.5,83.6,82.4,82.5,67,251092,20934863.5
4/10/24,83,83.2,82.8,83,46,101009,8383082.4
4/9/24,82.7,83.1,82.1,83,89,375655,31144574.6
4/8/24,82,83,81.6,83,193,2334558,191682749.2
4/5/24,81,81.5,80,81,117,259662,21035653.3
4/4/24,81.5,81.6,81,81,74,215980,17565775.8
4/3/24,81.2,81.5,81.1,81.2,43,191659,15566234.1
4/2/24,80.5,81.5,80.5,81.1,148,999321,81017720.3
4/1/24,80.3,81,80,80.5,64,568986,45818061.5
3/28/24,79,81.1,78.9,80.4,141,1298765,104556255.2
3/27/24,78.1,79,78,79,59,74660,5891626.1
3/26/24,79.4,79.4,78,78.5,21,41729,3270484.5
3/25/24,79,79,78,78.6,61,255343,20131588
3/22/24,78,79,78,79,58,179693,14138500.5
3/21/24,79,79.8,78,78,51,126008,9910412.5
3/20/24,79.5,79.8,79,79.4,49,144766,11444727.9
3/19/24,80,80.9,78.5,78.8,75,19886,1587079.4
3/18/24,80.5,80.9,80,80.2,98,566733,45600982.2
3/15/24,80,81,79.6,80.5,142,1298929,104206694.2
3/14/24,80,80,79,80,78,170645,13640325
3/13/24,77.9,80,77.8,79.5,206,631178,50391542.2
3/12/24,78,78.2,77.3,77.5,69,647975,50222343.8
3/11/24,76.5,78.4,76.5,77,104,571010,44199596.2
3/7/24,74.5,77,74.5,76.6,107,299556,22644340
3/6/24,74.2,74.6,74.2,74.5,22,24065,1793367.5
3/5/24,74.1,74.8,74,74.2,44,309740,23073162.1
3/4/24,74.9,74.9,74.1,74.4,61,39699,2955658.1
3/1/24,74.6,75.2,74,75,52,714798,53605727.9
2/29/24,75.1,75.2,74.5,74.5,28,35373,2637818.4
2/28/24,74.1,75.5,74.1,75,68,1209770,90746263.6
2/27/24,74.1,74.6,73.7,74.5,71,2093531,155065854.3
2/26/24,73.8,74.3,73.8,74.3,50,89893,6661348.2
2/22/24,73.4,73.9,73,73.6,55,53446,3929808.9
2/21/24,72.3,73,71.7,72.1,22,8333,600271.5
2/20/24,73,73,72,72.5,28,39002,2825297.5
2/19/24,73.4,73.4,72.5,73,19,1459,106662
2/16/24,72,73.4,71.1,73,37,57835,4194782.8
2/15/24,72,72,71.5,71.7,18,25096,1798425.7
2/14/24,71.5,73,71.2,72,56,221680,15944681.1
2/13/24,71.9,72,71.5,71.5,38,116417,8376270.2
2/12/24,74,75,72,72,78,139121,10062483.8
2/9/24,71,75,70,74,94,122944,8833739
2/8/24,70.5,72.3,70.2,71.1,113,178116,12662101.1
2/7/24,70,70.1,68.9,69.5,30,70333,4915186.2
2/6/24,69.7,71,68.7,70,69,99783,7040541.8
2/2/24,69,69.5,69,69,26,57244,3949841.9
2/1/24,69,69,68.5,69,31,119858,8243509.9
1/31/24,69,69,68.5,68.5,17,26996,1849348
1/30/24,69.5,69.5,68,68.5,45,82676,5646283.4
1/29/24,68.5,69,68,68.3,16,56652,3854750.2
1/26/24,69,69.5,68,68.5,11,21148,1439651
1/24/24,68.3,68.6,68,68,68,77946,5309211.7
1/23/24,69.5,69.5,68.3,68.5,41,111841,7662929.2
1/22/24,71,71,69.3,70,13,13482,946623.6
1/19/24,69,72,69,69.1,19,6053,423743.4
1/18/24,69.9,70,69,69.4,35,109313,7546533.3
1/17/24,69.8,70,68.5,69.3,21,51167,3531327.3
1/16/24,70,70,68.6,69,18,901196,62163409.5
1/12/24,70,70,68.5,68.6,42,261186,17994182.9
1/11/24,70,70,68.5,68.9,45,110462,7567242.5
1/10/24,70,70,69,69.2,30,63517,4396082.3
1/9/24,70.4,70.4,69.5,70,42,24515,1715742.3
1/8/24,70.5,70.8,69.5,69.5,26,7219,503464
1/5/24,69,70.4,69,70,17,81526,5638620.4
1/4/24,70,70,68.2,69.2,22,52625,3638410.4
1/3/24,68.9,69.1,68,68.9,43,58519,4033286.6
1/2/24,67,68.9,67,68.9,39,9033,608804.1
12/29/23,67.9,68.9,66.5,66.7,171,273135,18243397.5
12/28/23,68.3,68.3,67.4,67.4,114,192902,13035977
12/27/23,68.2,68.2,67.8,68,41,129395,8806361.2
12/22/23,69,69,68,68.1,32,20940,1439208.8
12/21/23,68.2,68.9,68,68.8,26,13865,953173.6
12/20/23,69,69,68,68.1,71,175073,11922888.5
12/19/23,69.2,69.2,68.7,68.8,35,11615,799232.5
12/18/23,69.8,70,69,69.2,69,11638,805961.9
12/15/23,70.1,71,69.7,70,49,119147,8339859.3
12/14/23,70.3,71,70,70.1,21,5407,379588
12/13/23,71,71,70,70.3,43,15952,1119803.6
12/12/23,72,72,71,71,105,407243,28921252.6
12/11/23,72,72.5,71,72,53,272968,19402580
12/8/23,72,72,71.5,72,24,400561,28831506.8
12/7/23,70.6,72,70.6,72,8,5134,369571.3
12/6/23,71.5,71.5,70.3,70.6,21,27514,1944716.1
12/5/23,70.7,71,70.7,70.9,19,31295,2218672
12/4/23,70.6,71.5,70.6,70.7,19,186711,13247068.5
12/1/23,70.5,73,70.5,71.1,29,94415,6705559.1
11/30/23,70,71,70,71,44,291492,20695282
11/29/23,71.4,71.9,70.5,71.1,38,45708,3246794.5
11/28/23,70.3,71.1,70.1,70.4,24,9151,644112
11/27/23,71,71.2,70.5,70.5,22,35750,2520975
11/24/23,70,71,70,71,26,3480,246786.2
11/23/23,70.3,70.4,70,70,25,23356,1635127.6
11/22/23,70,70.4,70,70.3,13,6490,455023.3
11/21/23,70,70.4,70,70.1,33,29172,2042103
11/20/23,70.1,71.9,70,70,27,93131,6520214.3
11/17/23,71.5,71.6,70,70,45,260442,18297311.3
11/16/23,72.8,72.8,71.1,71.4,16,11649,832971.2
11/15/23,73,73,71.1,71.2,20,2698,192218.2
11/14/23,72,72,71.1,71.5,35,182702,13063858.7
11/13/23,72,72.2,71.1,72,55,210795,15156584.4
11/10/23,71.1,73,71,72,111,308473,22142920.5
11/9/23,73,73,72,72,48,158968,11484055.3
11/8/23,73.5,75,73,73,19,13472,984166.3
11/7/23,73,75,73,73.1,80,491543,36138305.4
11/6/23,73.2,76,73.2,74.1,22,15277,1141700.5
11/3/23,72.6,74,72.5,73.2,21,109738,8014310.3
11/2/23,71.4,74,71.4,74,23,188345,13878282.7
11/1/23,71.8,72.2,71.5,71.6,8,6244,448322.4
10/31/23,71.1,71.8,70.8,71,48,201522,14308172.8
10/30/23,71.1,72,71.1,71.4,22,5683,405498.1
10/27/23,70.2,72,70.2,70.7,21,8633,610124.3
10/26/23,70.2,72.5,70.1,72,24,6898,495385
10/25/23,73.1,73.2,70,70.1,72,159505,11169723.6
10/24/23,72.5,73,72.5,72.6,11,33088,2408749.9
10/23/23,74.2,74.2,72.3,72.5,13,13233,959680.3
10/20/23,74.4,74.4,72,74,36,11572,854787.9
10/19/23,72.5,74,72.4,73.5,23,8961,655807.5
10/18/23,72.4,73,72.4,72.5,26,3370,244638.4
10/17/23,74,74.4,72.5,73,56,17880,1308963
10/16/23,75,75,74,74.2,44,14799,1100194.3
10/13/23,75,75,74.2,74.5,22,16017,1199473
10/12/23,74,75,74,75,49,19875,1485543.6
10/11/23,74.2,74.9,74,74,53,14695,1088111.7
10/10/23,76,76,74.1,74.5,60,23706,1778487.5
10/9/23,76.7,76.7,75.2,76,48,23362,1766060.9
10/6/23,76.8,76.8,76.5,76.7,24,13860,1060664.2
10/5/23,78,78,77,77.2,24,23753,1839949.2
10/4/23,77.9,78,77,77.8,56,9571,742777.3
10/3/23,79,79,77.9,78,31,38671,3031091.3
10/2/23,78.6,79,77.9,78,47,26988,2117314.3
9/27/23,79.5,80.1,78.6,79.8,42,48384,3863545.6
9/26/23,78.1,79.9,77.9,78.5,44,16542,1296897.1
9/25/23,79.5,79.9,79,79.2,32,14274,1131104
9/22/23,80,80.1,79.6,79.8,53,106072,8485829
9/21/23,81,81.1,80,80,36,20305,1626863.1
9/20/23,80,81,79.9,80,72,65541,5247397.8
9/19/23,81.5,81.5,79.6,80,77,479174,38335650.4
9/18/23,82.5,82.5,80.8,80.8,64,122104,9898610.1
9/15/23,81.5,82.9,81.4,81.8,34,27019,2209800.5
9/14/23,81.2,82,81.1,81.5,38,15344,1251354.9
9/13/23,82,82,81,81,95,678096,54992573.4
9/12/23,81.9,82.2,81,81.5,50,28527,2326571.4
9/11/23,82,83,81,82.4,49,43076,3543469
9/8/23,82.5,82.5,82,82.4,50,26812,2208905.9
9/7/23,83,83.1,82,83,75,42351,3502142.7
9/6/23,82,83.2,81.8,82,76,145654,11950397
9/5/23,83,83.2,81,83,95,343669,28478419.6
9/4/23,83,83.5,82.5,82.6,102,256467,21270650.2
9/1/23,79.8,83,79.8,82.2,82,185233,15156132.1
8/31/23,79.8,81,79.8,80.9,74,302654,24233150.7
8/29/23,80,80.6,79.8,79.8,45,28019,2250011.4
8/28/23,80,80.4,79.5,80,39,111336,8906607.5
8/25/23,80,80.4,80,80,35,84690,6782227.1
8/24/23,80.2,80.4,80,80,37,134944,10805126.3
8/23/23,79.3,80.5,79.3,80.1,35,343962,27517006.7
8/22/23,79.2,80,79.2,79.6,61,120923,9639924.3
8/21/23,79.6,80,79,80,90,740282,59172602.2
8/18/23,80,80,78.8,79.8,100,1313724,104750648.1
8/17/23,80,80,79,79.7,82,68123,5423282.4
8/16/23,78.8,80,78.5,80,129,290823,23165741.7
8/15/23,78.8,79.7,78.6,79.2,85,83244,6562609.9
8/14/23,80.7,80.7,78.1,80,162,366506,29244668.8
8/11/23,82,82,81,81.1,137,77538,6297054.5
8/10/23,84.9,84.9,83,83.4,115,125060,10454168.5
8/9/23,84.5,85.9,83.5,84,280,580518,49199120.2
8/8/23,80.2,84.8,80.2,84,311,929638,77399745.9
8/7/23,81,83,80.1,82,319,358429,29304257.6
8/4/23,82,82,80,80.1,149,206273,16586601.4
8/3/23,77.1,82.4,77.1,81.6,535,1458521,116548756.3
8/2/23,76,77.9,76,77,202,1035935,79535422.3
7/31/23,76.2,76.8,75.1,76.1,153,612328,46557218.8
7/28/23,74,76.2,74,76,145,265337,20006438.9
7/27/23,74,74.3,73.3,74,37,88479,6519284.3
7/26/23,74,74.2,73.8,74,78,236296,17487019.3
7/25/23,75,75,73.5,73.6,81,73008,5370919.3
7/24/23,74.1,75,74,75,57,49627,3713244.7
7/21/23,75,76.5,74.1,76.2,135,275737,20852168.1
7/20/23,74,75,74,74.5,49,555589,41152702.9
7/19/23,75.7,75.7,74,74.1,88,473917,35331217.6
7/18/23,74,75.9,72.5,75.4,191,894259,65994461
7/17/23,73.8,74.6,72.5,73.1,155,237972,17526575
7/14/23,74,75,74,74.9,94,56460,4211517.4
7/13/23,73.7,74.5,73.7,74,101,1483598,109784851.5
7/12/23,74,74,73.1,74,73,131774,9744097.3
7/11/23,75.6,75.6,73.6,73.9,129,436783,32339476.2
7/10/23,75,77.4,75,76.9,141,215902,16593228.9
7/7/23,74,77.1,73.8,76.7,422,1574026,120238175.7
7/6/23,74,74,73,73.6,129,198619,14567302.2
7/5/23,73.5,74.1,73,74,212,519163,38118256.3
7/4/23,72,74.5,72,73.7,474,1824992,133199319.3
6/28/23,69.5,69.9,69,69.6,57,47438,3306280.9
6/27/23,69.4,70.2,69,69.7,106,726428,50765647
6/26/23,67.2,69.4,66.5,68.9,76,57377,3895678.1
6/23/23,67,68,67,67.7,30,15143,1016890.8
6/22/23,68,68,67,67,35,108523,7277720.2
6/21/23,66.5,68,66.5,67.8,40,707009,48068575.3
6/20/23,66,67.5,66,67.5,28,113240,7632695.5
6/19/23,67,67.1,66,66,64,102936,6879065.8
6/16/23,67.5,67.9,67,67.1,56,5994,402742.7
6/15/23,68,68.6,68,68.1,72,88669,6065934.3
6/14/23,67.5,68.5,67.4,68,99,179476,12192691
6/13/23,67,67.5,66.9,67.3,76,71724,4813373.1
6/12/23,66,67,66,66.9,66,38577,2576964.6
6/9/23,65.8,65.9,65,65.5,21,484105,31854318.8
6/8/23,65,65.7,65,65,118,2922888,190014397
6/7/23,65.5,65.5,65,65.3,16,4944,321459.4
6/6/23,65.5,65.5,65,65.1,12,2150,140460.1
6/5/23,65.5,66,64.5,65.5,41,36668,2385265.4
6/2/23,65,65.5,64,64.5,30,30233,1957593.7
6/1/23,63.5,64.8,63.5,64,42,65138,4153882.1
5/31/23,63.6,63.8,63.5,63.5,11,5035,319853.4
5/30/23,63.5,63.8,63.5,63.6,37,56465,3587662.8
5/29/23,63.5,63.8,63,63.5,43,298736,18824381.5
5/26/23,62.6,63,62.1,63,39,65275,4110411.6
5/25/23,62.9,62.9,62,62,30,9172,569709.4
5/24/23,61.1,63,61,61.5,34,1812,110882.6
5/23/23,63,63.4,61,61.2,36,38408,2417625.8
5/22/23,63,63.1,63,63,26,21964,1383739.2
5/19/23,64,64,63.3,63.5,13,559111,35503530.1
5/18/23,63.6,63.7,63.5,63.5,21,15046,956324.1
5/17/23,63.4,63.9,63.4,63.9,30,343537,21845438.8
5/16/23,64,64,63,63.5,18,35048,2216296.4
5/15/23,64,65.4,63,64,40,117610,7569360.1
5/12/23,63.9,64,63,63,27,21589,1366334.9
5/11/23,61.5,63.5,61.5,63.1,24,23657,1488892.6
5/10/23,61.5,62.5,61,62,26,18624,1139671.5
5/9/23,62,65,61,61.4,48,40943,2565423.9
5/8/23,63.8,63.8,62,62,29,4366,273319.6
5/4/23,62.2,63.8,62.2,63,8,1095,68949.1
5/3/23,61.5,63.3,61.5,63,28,17200,1071294
5/2/23,63.3,63.3,60,61.1,94,47034,2897094.5
4/28/23,63,63.5,62.8,63.4,32,3955,250618.3
4/27/23,63.1,63.7,63,63,37,61825,3896358.9
4/26/23,64,64,62.9,63.1,29,7216,455276.2
4/25/23,64.2,64.2,62.1,63.9,50,24445,1530084.2
4/24/23,64.5,64.9,64,64,29,10563,679150.1
4/21/23,63,64.4,62.9,64,67,4015637,256952756.5
4/20/23,64,64,63,63.1,69,35455,2249355.1
4/19/23,64,64.5,63.6,64,32,88504,5661418
4/18/23,64,64.2,63.3,64.2,25,46567,2978925.3
4/17/23,64,64.9,63.6,64,46,43086,2756842.2
4/12/23,64.3,66,64,64,61,1806454,115616331.9
4/11/23,65.8,65.8,64.4,65,42,103486,6704600.7
4/10/23,64,65.2,64,65,38,28367,1838763.6
4/6/23,64.9,65.1,64.2,64.8,31,32387,2096166
4/4/23,63.8,65,63.2,64.6,21,20925,1354226.3
4/3/23,64.3,64.3,63,63.7,50,44260,2822479.7
3/31/23,65.4,65.4,64.2,65,17,119978,7795776.7
3/30/23,65,66,64,65,66,479060,31154529.3
3/29/23,65.2,65.3,64.2,65.1,16,8737,564256.9
3/28/23,65.2,65.5,64.1,64.9,74,45957,2986679.4
