Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
10/30/23,7.6,7.8,7.5,7.6,16,91055,688944.6
10/27/23,7.5,7.9,7.5,7.8,20,29023,225409.4
10/26/23,7.6,7.8,7.5,7.8,17,17626,133235.9
10/25/23,7.9,7.9,7.5,7.8,19,46009,353480.4
10/24/23,8,8,7.6,7.6,29,30208,233924.4
10/23/23,8.1,8.1,7.7,7.8,33,93086,731282.4
10/20/23,7.9,8,7.5,8,56,374252,2872874.8
10/19/23,7.6,8,7.5,7.7,49,115462,878608.7
10/18/23,8,8,7.5,7.6,54,126852,983281.2
10/17/23,8.2,8.3,7.8,7.9,47,145179,1148537.7
10/16/23,8.4,8.5,8,8,22,80222,643080
10/13/23,8,8.5,8,8.3,14,40250,335561.4
10/12/23,8.1,8.3,8,8,67,218464,1750987.7
10/11/23,8.6,8.6,7.8,8.3,142,518434,4213681.4
10/10/23,8.9,8.9,8.5,8.5,63,233116,1984267.1
10/9/23,9,9,8.5,8.7,47,78382,682909.8
10/6/23,9.1,9.1,8.8,8.9,24,61630,544906.9
10/5/23,9.1,9.1,8.8,8.9,51,81114,723806.2
10/4/23,8.9,9,8.7,8.9,18,56370,500403.6
10/3/23,9.3,9.3,8.8,8.8,38,144293,1275265.9
10/2/23,9.2,9.2,8.9,8.9,15,19994,179110.8
9/27/23,9.2,9.3,8.9,9.1,18,8820,79927.4
9/26/23,8.9,9.1,8.9,9,18,63166,570716.8
9/25/23,9.2,9.2,9.1,9.1,6,50090,455819.5
9/22/23,9,9.2,8.9,9,57,151601,1360503
9/21/23,9.3,9.3,9,9.1,13,37913,345601.9
9/20/23,9.2,9.2,8.9,9,28,52886,475214.3
9/19/23,9.2,9.2,9,9,29,97431,879391.5
9/18/23,9.2,9.2,9.1,9.1,22,15125,137840.9
9/15/23,9.2,9.3,9.1,9.1,27,54196,493900.9
9/14/23,9.4,9.4,9,9.1,46,123141,1125705.9
