Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
9/30/24,7.9,8,7.7,7.7,34,83067,654048.2
9/27/24,7.5,8,7.3,7.8,118,941710,7349533.7
9/26/24,7.9,7.9,7.3,7.4,103,648514,4888738.4
9/25/24,7.1,7.8,7.1,7.7,199,941403,7063653.3
9/24/24,6.8,7.2,6.8,7.2,56,246474,1738122.8
9/23/24,6.6,6.9,6.5,6.8,23,57401,380831.7
9/20/24,7,7,6.6,6.7,52,177449,1190069.5
9/19/24,6.9,7,6.8,6.8,43,211306,1438528.9
9/18/24,6.6,6.9,6.6,6.9,52,510287,3467960.6
9/13/24,6.7,6.8,6.6,6.7,20,47615,320537.1
9/12/24,6.7,6.7,6.4,6.6,59,397311,2590845
9/11/24,6.4,6.5,6.4,6.4,61,277792,1796662.9
9/10/24,6.3,6.5,6.3,6.4,26,173928,1117319.1
9/9/24,6.5,6.5,6.4,6.4,30,143215,923933.5
9/6/24,6.5,6.7,6.4,6.5,18,77249,502339.6
9/5/24,6.6,7,6.3,6.4,66,297948,1986574.3
9/4/24,6.5,6.7,6.3,6.7,51,83906,552923
9/3/24,6.2,6.4,6.2,6.4,66,224201,1405335.1
9/2/24,6.4,6.6,6.2,6.3,61,149197,949954
8/30/24,6.8,6.8,6.5,6.6,53,148522,977632.2
8/29/24,6.9,6.9,6.7,6.7,15,16998,114321.6
8/28/24,7,7,6.6,6.6,76,205002,1386661.4
8/27/24,7,7,6.8,6.9,15,36860,253984
8/26/24,7.2,7.2,7,7,17,52352,366464.2
8/23/24,7.1,7.2,7,7.1,52,129785,914011
8/22/24,7.3,7.3,7.1,7.3,15,25223,182637.8
8/21/24,7.2,7.3,7.1,7.1,18,24650,177081.3
8/20/24,7.2,7.3,7.1,7.3,18,37750,269929.6
8/16/24,7.4,7.4,7.3,7.3,16,150558,1099373.4
8/15/24,7.1,7.4,7.1,7.3,58,383571,2798213.3
8/14/24,7.1,7.1,7,7.1,32,100077,702796.9
8/13/24,7,7.1,6.9,7,30,77183,541117
8/12/24,7,7.1,7,7,9,85460,598271
8/9/24,6.9,7.1,6.9,7,21,45246,316559.8
8/8/24,7.1,7.2,7,7,19,64460,455646
8/7/24,7.3,7.3,7,7,29,22685,160784
8/6/24,7.3,7.3,7,7,33,181732,1273440.6
8/5/24,7.2,7.3,7,7,18,62544,444579.5
8/2/24,7.1,7.4,7.1,7.3,23,24095,174842.7
8/1/24,7.4,7.4,7.1,7.2,27,149559,1075624.7
7/31/24,7.4,7.4,7.2,7.2,18,48199,352598.7
7/30/24,7.3,7.4,7.2,7.2,21,37097,267178.1
7/29/24,7.4,7.5,7.2,7.5,6,402,3004.7
7/26/24,7.5,7.5,7.1,7.3,42,336529,2457809.3
7/25/24,7.4,7.6,7.4,7.5,5,1202,9004.8
7/24/24,7.6,7.6,7.5,7.6,9,14198,107654.8
7/23/24,7.5,7.6,7.2,7.4,31,403800,2999279.9
7/22/24,7.5,7.5,7.3,7.5,48,637037,4758645.7
7/19/24,7.5,7.8,7.4,7.5,23,52908,396503.7
7/18/24,7.8,7.8,7.5,7.7,14,63894,480581.6
7/17/24,7.7,7.8,7.7,7.7,42,267879,2069087.4
7/16/24,7.6,7.7,7.6,7.6,34,30913,235319.7
7/15/24,7.7,7.7,7.5,7.5,53,1683745,12641344
7/12/24,7.5,7.7,7.4,7.6,49,373641,2819325.9
7/11/24,7.5,7.5,7.1,7.1,34,144561,1047357.5
7/10/24,7.2,7.5,7.2,7.4,63,239434,1754159.3
7/9/24,7.2,7.5,7.2,7.2,48,234802,1751781.2
7/8/24,7.4,7.5,7.2,7.2,38,72603,533635.7
7/5/24,7.4,7.6,7.2,7.5,39,135069,995412.8
7/4/24,7.7,7.7,7.4,7.5,53,532101,4006490.3
7/3/24,7.8,7.8,7.6,7.6,61,218832,1673118.3
7/2/24,7.8,7.9,7.6,7.8,30,151921,1178208.3
7/1/24,7.8,7.9,7.7,7.8,68,330011,2554363.1
6/28/24,8,8,7.8,8,60,457201,3639242.1
6/27/24,8,8.1,7.8,7.9,64,746619,5873136.3
6/26/24,8.2,8.2,7.9,8,56,425563,3409144.3
6/25/24,8.1,8.2,8.1,8.1,16,64200,520043.7
6/24/24,8.3,8.3,8,8.1,57,396454,3209401.5
6/20/24,8,8.3,8,8.2,43,493298,4016366.6
6/19/24,8,8.1,7.9,8,77,544893,4354716.9
6/18/24,8,8.1,7.9,7.9,33,160205,1275341.5
6/14/24,8.1,8.1,8,8,67,334386,2680966.7
6/13/24,8,8.1,7.8,8,107,635719,5089032.1
6/12/24,7.9,8,7.7,7.9,80,801862,6273180.2
6/11/24,7.8,7.9,7.7,7.8,84,271512,2101053
6/11/24,7.8,7.9,7.7,7.8,84,271512,2101053
6/10/24,7.9,7.9,7.7,7.8,66,544018,4266506
6/7/24,7.9,7.9,7.7,7.8,50,320433,2519452.8
6/6/24,7.7,7.9,7.7,7.9,83,1136074,8949042.2
6/5/24,7.9,8,7.8,7.8,65,519169,4075724.9
6/4/24,7.7,7.9,7.6,7.9,77,588919,4583053.7
6/3/24,7.8,7.9,7.6,7.6,96,438268,3384270.4
5/31/24,7.9,7.9,7.7,7.7,16,49179,381354.1
5/30/24,7.6,7.9,7.6,7.8,33,129455,1007330.3
5/29/24,7.7,7.8,7.5,7.6,103,635972,4856618.2
5/28/24,8,8,7.6,7.7,71,477040,3708224.1
5/27/24,8,8.2,7.9,7.9,42,271287,2162485.5
5/22/24,8,8.1,7.7,8,80,420014,3349044
5/21/24,7.9,7.9,7.6,7.8,106,1036111,8017978.1
5/20/24,8.2,8.2,7.7,7.8,94,527963,4117864.6
5/17/24,8,8.3,7.9,8.1,84,606061,4883246.8
5/16/24,8,8.3,7.9,8,122,394490,3183580.5
5/15/24,8.4,8.4,7.9,8,136,1045466,8404620.9
5/14/24,8.5,8.5,8,8.3,170,1697057,14038650.1
5/13/24,8.5,8.7,8.4,8.5,83,393946,3341771.5
5/10/24,8.4,8.7,8.4,8.6,175,1391793,11887737.6
5/9/24,8.3,8.5,8,8.4,183,2150252,17814533.1
5/8/24,8.6,8.7,8.3,8.3,132,651994,5502667.2
5/7/24,8.4,8.7,8.2,8.6,285,2299351,19449539.8
5/6/24,8.3,8.5,8.1,8.2,364,2990871,24875483.1
5/3/24,7.6,8.5,7.5,8.3,869,16430572,133203746.6
5/2/24,7.5,7.7,7.4,7.5,220,2747837,20646905.4
4/30/24,7.2,7.7,7.2,7.4,460,6052361,45576588.5
4/29/24,6.7,7.4,6.6,7.2,329,4135327,28954296.2
4/26/24,6.5,6.8,6.4,6.7,138,2273389,15154109.9
4/25/24,6.5,6.5,6.4,6.4,50,198599,1271431
4/24/24,6.4,6.4,6.2,6.4,65,708091,4464040.3
4/22/24,6.1,6.4,6.1,6.3,58,839125,5268695.9
4/19/24,6.2,6.3,6.1,6.1,53,429366,2645035.2
4/18/24,6.4,6.4,6.2,6.2,29,171012,1073280.6
4/17/24,6.3,6.4,6.3,6.4,50,357459,2274457.8
4/16/24,6.6,6.6,6.2,6.3,91,827580,5246447.8
4/15/24,6.5,6.6,6.4,6.5,27,145053,937275.5
4/10/24,6.6,6.7,6.6,6.6,49,407109,2686929.5
4/9/24,6.1,6.7,6.1,6.5,118,1798568,11630485.3
4/8/24,6.1,6.4,6.1,6.1,40,489922,3072549.7
4/5/24,6.2,6.3,6.1,6.1,6,1976,12077.7
4/4/24,6.3,6.3,6.1,6.2,38,328956,2014999
4/3/24,6.3,6.4,6.1,6.2,56,223235,1390261.8
4/2/24,6.4,6.4,6.3,6.3,34,395201,2489809.1
4/1/24,6.3,6.4,6.2,6.2,31,171711,1082408.2
3/28/24,6.4,6.4,6.2,6.3,53,967424,6091699.3
3/27/24,6.3,6.4,6.2,6.3,40,316456,1991173.5
3/26/24,6.3,6.3,6.1,6.2,26,168928,1045621.2
3/25/24,6.2,6.3,6.1,6.2,34,227487,1402398.4
3/22/24,6.2,6.3,6,6.2,57,881230,5368799.8
3/21/24,6.1,6.3,6,6.1,68,402529,2454896.9
3/20/24,6.4,6.4,6.1,6.2,39,204734,1260608.1
3/19/24,6.3,6.4,6.2,6.2,22,53974,339008.6
3/18/24,6.5,6.5,6.2,6.4,53,234017,1492117
3/15/24,6.5,6.6,6.2,6.5,91,864820,5577991
3/14/24,6,6.7,6,6.5,264,2287189,14746783.2
3/13/24,6,6.2,6,6.1,56,165224,1005841
3/12/24,6.1,6.1,6,6,52,316367,1908086.8
3/11/24,5.9,6.2,5.8,6,101,551419,3328945.9
3/7/24,5.6,6.2,5.6,6,316,2429397,14504104.9
3/6/24,5.6,5.6,5.4,5.5,52,1264431,6968328.9
3/5/24,5.5,5.6,5.3,5.5,65,807561,4383963.5
3/4/24,5.3,5.4,5.2,5.3,61,483519,2561261.9
3/1/24,5.3,5.3,5.1,5.2,28,346100,1769755.4
2/29/24,5.3,5.3,5.2,5.2,16,25005,130176.5
2/28/24,5.2,5.3,5.2,5.2,23,104506,543502.7
2/27/24,5.1,5.2,5,5.1,36,372320,1899235.5
2/26/24,5.2,5.3,5.1,5.1,13,17223,89455.4
2/22/24,5.1,5.5,5.1,5.4,57,1038686,5624227.2
2/21/24,5.2,5.3,5.1,5.2,42,264967,1362962.9
2/20/24,5.2,5.2,5.1,5.1,41,310859,1595535.9
2/19/24,5.1,5.2,5,5.1,16,124781,635004.1
2/16/24,5.1,5.2,5,5.1,20,17791,90275.6
2/15/24,5,5.2,5,5,18,81446,410560.1
2/14/24,5.1,5.2,5,5.1,80,667352,3341130.5
2/13/24,5.1,5.1,4.9,5,32,102353,511946.5
2/12/24,5.1,5.2,4.9,5,84,416956,2085197.3
2/9/24,5.2,5.2,5,5.1,24,129837,661628.9
2/8/24,5.1,5.3,5.1,5.1,11,38914,201603.6
2/7/24,5.2,5.2,5,5.2,34,288081,1477219.6
2/6/24,5,5.2,5,5.2,36,423617,2141759.3
2/2/24,5,5,4.9,5,25,87831,437605
2/1/24,5.1,5.1,4.8,5,20,62448,306587.4
1/31/24,5,5.1,4.9,5,27,52782,260489.4
1/30/24,5.1,5.1,4.9,5,14,14259,71268
1/29/24,5.1,5.1,5,5,7,18270,91841
1/26/24,5,5.1,4.9,5,10,13273,66369
1/24/24,5,5.1,4.9,4.9,11,54300,269680
1/23/24,5,5,5,5,36,220599,1102995
1/22/24,5,5.1,5,5,21,116394,581984.8
1/19/24,5,5.1,5,5,23,162831,818428.3
1/18/24,5,5.2,5,5,17,57114,286296.8
1/17/24,5.1,5.2,5,5.1,15,54077,273527.2
1/16/24,5.3,5.3,5.1,5.1,9,32336,164947.3
1/12/24,5.1,5.3,5.1,5.1,11,40351,205836.6
1/11/24,5.3,5.3,5.1,5.3,21,44915,234349.5
1/10/24,5.1,5.3,5,5.2,37,449013,2267545.6
1/9/24,5.3,5.4,5.1,5.2,28,181491,927477.8
1/8/24,5.4,5.4,5.2,5.2,25,35828,186556.1
1/5/24,5.1,5.4,5.1,5.2,14,26374,137817.9
1/4/24,5.3,5.4,5,5.2,33,125856,657513.4
1/3/24,5.2,5.3,5.2,5.3,20,60207,314907.5
1/2/24,5.2,5.2,5.1,5.2,5,331,1718.1
12/29/23,5.1,5.2,5,5.1,16,53521,271164.8
12/28/23,5.1,5.1,5,5.1,20,54537,275884.7
12/27/23,5.1,5.1,5,5,47,77120,385600.3
12/22/23,5.1,5.1,5,5,11,18053,90315
12/21/23,5.1,5.1,4.9,5,57,302496,1511331
12/20/23,5,5.1,5,5,40,230028,1162117.5
12/19/23,5,5.1,5,5,44,332946,1665422.6
12/18/23,5,5.1,5,5.1,18,149135,760088.4
12/15/23,5,5.1,5,5,21,96834,484944.5
12/14/23,5.2,5.2,5,5.1,32,376722,1911980.2
12/13/23,5.2,5.2,5,5.1,35,248398,1264299.7
12/12/23,5.1,5.2,5,5.1,60,536866,2737976.6
12/11/23,5.2,5.2,5,5.1,32,118142,602674.7
12/8/23,5.2,5.2,5.1,5.1,12,35534,182746.7
12/7/23,5.1,5.2,5,5.2,17,29084,147513.7
12/6/23,5.2,5.2,5,5.1,37,108491,550769.7
12/5/23,5.2,5.3,5,5,62,306311,1534686.5
12/4/23,5,5.2,5,5.1,46,145517,742322.8
12/1/23,5.1,5.2,5,5,71,432374,2179661.5
11/30/23,5.3,5.3,5,5.1,92,933134,4807139.7
11/29/23,5.2,5.3,5,5.1,65,348694,1778581.8
11/28/23,5.2,5.2,5,5.1,51,292933,1494466
11/27/23,5.2,5.3,5.1,5.1,13,10347,52900.9
11/24/23,5.2,5.2,5,5.1,52,321142,1638135.4
11/23/23,5.3,5.3,5,5.1,38,617096,3146352.4
11/22/23,5.2,5.3,5.1,5.1,25,159021,811684.4
11/21/23,5.2,5.3,5,5.1,64,262443,1342633.9
11/20/23,5.4,5.4,5.1,5.2,44,88849,462508.3
11/17/23,5.4,5.5,5.3,5.4,18,20260,109305
11/16/23,5.3,5.5,5.3,5.5,13,2736,14527.3
11/15/23,5.5,5.5,5.4,5.5,10,4404,23812
11/14/23,5.6,5.6,5.2,5.5,79,303702,1634059.6
11/13/23,5.5,5.6,5.5,5.5,12,14002,78301.1
11/10/23,5.6,5.6,5.5,5.5,27,124603,697466.8
11/9/23,5.7,5.8,5.5,5.6,25,70602,397181.8
11/8/23,5.6,5.8,5.6,5.8,23,61900,349187.8
11/7/23,5.7,5.8,5.5,5.8,38,80569,456484.4
11/6/23,5.7,5.7,5.3,5.5,95,448204,2400554.7
11/3/23,5.5,5.6,5.5,5.6,14,13543,74800.5
11/2/23,5.7,5.7,5.4,5.6,21,97875,541135.3
11/1/23,5.8,5.8,5.4,5.4,90,310844,1699655.2
10/31/23,5.7,5.8,5.6,5.6,12,12310,68979.6
10/30/23,5.9,5.9,5.5,5.6,33,86939,486732.3
10/27/23,5.9,5.9,5.7,5.8,14,10617,61530.7
10/26/23,5.8,5.8,5.6,5.8,33,75976,429736
10/25/23,5.9,5.9,5.5,5.6,53,25169862,163466382.2
10/24/23,5.8,5.9,5.8,5.8,27,93330,541430.9
10/23/23,6,6.1,5.8,5.9,40,105379,631654.9
10/20/23,5.8,6,5.8,5.9,29,29044,172444.4
10/19/23,5.7,5.9,5.6,5.8,64,20217494,131232149.4
10/18/23,5.8,6.2,5.7,5.7,52,350950,2065825
10/17/23,5.9,5.9,5.6,5.7,33,57751,323827.8
10/16/23,5.8,5.9,5.7,5.7,30,56651,324896.7
10/13/23,5.8,5.9,5.7,5.8,18,20030,115555
10/12/23,6,6,5.8,5.9,22,78184,458646.7
10/11/23,5.8,6,5.8,5.9,23,60614,354704.6
10/10/23,6,6.2,5.8,5.9,26,133198,783240.2
10/9/23,6.1,6.1,5.6,6,58,223668,1313194.9
10/6/23,6.2,6.3,6,6,24,115676,699971.6
10/5/23,6.1,6.3,6.1,6.1,26,168817,1045946.8
10/4/23,6.2,6.2,6,6.2,22,73050,441130.2
10/3/23,6.3,6.3,6,6,54,165780,995391.8
10/2/23,6.2,6.3,6,6.1,54,188999,1155749.1
9/27/23,6.4,6.4,6.2,6.2,26,250631,1554952.4
9/26/23,6.2,6.4,6.2,6.3,21,80429,506318.2
9/25/23,6.5,6.5,6.2,6.2,23,165460,1035818.4
9/22/23,6.5,6.5,6.3,6.3,28,111913,716121.2
9/21/23,6.4,6.5,6.2,6.2,73,20355799,132276159.8
9/20/23,6.4,6.4,6.1,6.2,74,273917,1698025.4
9/19/23,6.5,6.6,6.2,6.3,154,513750,3252152.1
9/18/23,6.6,6.6,6.5,6.6,10,13954,91002.5
9/15/23,6.5,6.7,6.5,6.6,10,2973,19413.7
9/14/23,6.6,6.7,6.5,6.5,26,93601,613033.6
9/13/23,6.6,6.6,6.5,6.6,23,20059540,130391671
9/12/23,6.6,6.6,6.4,6.5,26,25477,164654.6
9/11/23,6.7,6.7,6.4,6.5,30,51445,334389
9/8/23,6.6,6.7,6.5,6.6,28,23340,153736.7
9/7/23,6.7,6.7,6.5,6.5,17,22627,147146.3
9/6/23,6.6,6.6,6.4,6.5,55,325864,2111580.9
9/5/23,6.5,6.6,6.5,6.5,32,81495,530542.6
9/4/23,6.5,6.7,6.4,6.6,66,1886704,12454905.4
9/1/23,6.5,6.6,6.3,6.5,139,714783,4583908.5
8/31/23,6.6,6.7,6.5,6.6,33,67602,443213.4
8/29/23,6.7,6.8,6.6,6.6,37,61384,405524.5
8/28/23,6.8,6.8,6.6,6.6,27,23916,158080.2
8/25/23,6.9,6.9,6.6,6.7,25,32915,218739.8
8/24/23,6.8,6.8,6.6,6.7,50,168936,1132298.3
8/23/23,6.9,7,6.8,6.8,31,71783,491507.5
8/22/23,6.7,7,6.7,6.8,48,186508,1266680.3
8/21/23,6.7,7.1,6.6,7,134,1051196,7265208.7
8/18/23,6.9,7,6.8,6.8,73,1176372,8040721.7
8/17/23,7,7,6.8,6.9,95,567195,3891275.6
8/16/23,6.7,7,6.6,6.9,126,1486431,10125177.5
8/15/23,6.8,6.9,6.6,6.7,116,1493343,10049149.2
8/14/23,6.8,7,6.7,6.9,215,1384290,9383548.8
8/11/23,6.8,6.8,6.6,6.7,125,1843776,12353122.9
8/10/23,6.6,6.8,6.6,6.7,91,968316,6484899.3
8/9/23,6.6,6.8,6.6,6.7,118,1651852,10945043.2
8/8/23,6.7,6.7,6.5,6.6,82,142349,931334.9
8/7/23,6.5,6.8,6.4,6.6,125,837147,5504537.7
8/4/23,6.5,6.7,6.4,6.5,130,1832150,11788990.9
8/3/23,6.5,6.8,6.4,6.7,106,513799,3337840.9
8/2/23,6.7,6.8,6.4,6.5,95,413061,2703584.1
7/31/23,6.7,6.8,6.6,6.7,137,1573409,10540795.4
7/28/23,6.8,6.9,6.7,6.8,69,439185,2978408.2
7/27/23,6.7,6.9,6.7,6.8,125,272727,1839842.2
7/26/23,6.9,6.9,6.7,6.7,151,803597,5453864.4
7/25/23,7,7.2,6.8,6.9,245,1359286,9484576.5
7/24/23,7.2,7.4,6.9,7,509,5282059,37835803.4
7/21/23,6.7,7.2,6.6,7,396,6453146,45058613.3
7/20/23,7,7.1,6.7,6.8,234,1742489,11913135.4
7/19/23,6.6,7.1,6.5,7,542,9708660,67229604.9
7/18/23,6.7,6.8,6.4,6.6,245,2289375,15116795.3
7/17/23,5.9,6.9,5.9,6.6,806,7016985,45766356.9
7/14/23,5.7,6.1,5.7,5.9,209,1967581,11586041.6
7/13/23,5.8,5.9,5.6,5.7,99,268590,1537437.4
7/12/23,5.7,5.9,5.7,5.8,114,429197,2489881
7/11/23,5.7,5.7,5.5,5.6,65,222812,1249715.7
7/10/23,5.7,5.8,5.5,5.6,87,259257,1462428.6
7/7/23,5.5,5.8,5.4,5.6,193,1168192,6626787.9
7/6/23,5.5,5.5,5.3,5.4,92,396101,2150678
7/5/23,5.4,5.6,5.2,5.5,148,787636,4309633.9
7/4/23,5.2,5.4,5.1,5.3,85,350424,1836946.6
6/28/23,5.2,5.2,5,5,27,44777,225934.4
6/27/23,4.9,5.1,4.9,5,54,309862,1553032.5
6/26/23,4.9,5,4.9,4.9,52,73808,363167.1
6/23/23,5.1,5.1,4.8,4.9,69,145425,712431.2
6/22/23,5.1,5.1,4.9,5.1,25,41847,206485.7
6/21/23,5.1,5.1,4.8,5,49,346255,1699611.7
6/20/23,5.1,5.1,4.8,4.9,114,716173,3511761.3
6/19/23,5.3,5.3,5,5.1,29,68839,346351.6
6/16/23,5.2,5.3,5.1,5.1,42,100503,514963.5
6/15/23,5.3,5.4,5.2,5.2,46,232007,1222321.8
6/14/23,5.2,5.4,5.2,5.3,119,979525,5152204.3
6/13/23,5,5.3,5,5.1,135,1812533,9229687.3
6/12/23,4.6,4.9,4.6,4.9,56,120190,577056.1
6/9/23,4.8,4.9,4.7,4.7,52,105894,501670.3
6/8/23,5,5,4.7,4.8,22,44272,212617.9
6/7/23,5,5,4.8,4.9,13,22323,107830.6
6/6/23,4.9,4.9,4.8,4.9,18,34147,164271.3
6/5/23,4.8,5,4.8,4.9,34,93395,448602.9
6/2/23,4.9,5,4.8,4.9,28,34217,167111.3
6/1/23,4.7,4.9,4.7,4.9,21,23559,112154.3
5/31/23,4.7,4.9,4.6,4.8,60,80123,374741.2
5/30/23,4.6,4.9,4.6,4.7,18,41104,192813.1
5/29/23,5.1,5.1,4.5,4.5,138,404129,1845575.7
5/26/23,5,5,4.9,4.9,21,18665,92658.5
5/25/23,5,5,4.8,4.8,27,60208,290292.2
5/24/23,4.9,5,4.9,5,39,234649,1169004
5/23/23,5,5,4.8,4.9,16,339323,1664223.6
5/22/23,4.8,4.9,4.7,4.9,51,86376,418420.5
5/19/23,4.9,5,4.8,4.8,37,65403,316544.9
