Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
11/3/23,900,900,900,900,1,260,234000
11/2/23,915,915,900,900,19,11549,10395328.5
11/1/23,925,925,911,914,32,2890,2643887
10/31/23,915,930,915,925,7,219,202576
10/30/23,924,924,920,895,4,26,23942
10/27/23,924,924,923,895,4,11,10163
10/26/23,900,900,895,895,7,505,453114
10/25/23,900,901,900,900,4,153,137705
10/24/23,906,930,905,900,9,91,83426
10/20/23,900,900,900,900,4,75,67500
10/19/23,925,925,900,900,3,201,180925
10/18/23,929,930,928,930,6,673,625867
10/17/23,930,930,930,930,1,1,930
10/16/23,901.25,903,900,930,6,27,24324.25
10/13/23,930,930,930,930,5,313,291090
10/12/23,930,932,930,930.25,5,221,205570.25
10/11/23,918.25,991,900,906.5,7,256,232153.5
10/10/23,949,950,940,941.25,26,4082,3864520.25
10/9/23,950,950,920,949,11,308,290497
10/6/23,925,950,918.25,924.75,40,9644,8919894.5
10/5/23,917.25,918.25,917.25,917.25,6,55,50468.75
10/4/23,900,960,900,917.25,18,279,253589
10/3/23,900,900,885,899.75,4,115,103485
10/2/23,883,895.75,883,885.75,9,28,24773
9/27/23,883,905.5,883,885.75,9,226,200205.75
9/26/23,890,905,883,885.75,11,159,140891.5
9/25/23,891,891,883,889.75,13,121,107639.25
9/22/23,890,900,890,900,15,785,705294.5
9/21/23,880,899,875,880.25,11,975,857941.25
9/20/23,880,880,878.75,880,5,517,454948.25
9/19/23,880,880,879.75,880,6,202,177759.5
9/18/23,861,880,861,880,7,55,48254.5
9/15/23,860,880,860,880,10,216,189905.5
9/14/23,888,889.5,860,887.25,11,277,245737.25
9/13/23,875,880,870,880,19,306,268399.75
9/12/23,839.5,888,825,874.5,31,820,693684.25
9/11/23,793,835,750.25,821.25,34,31975,26364648
9/8/23,768,799,755.25,788,20,541,426261.25
9/7/23,750,750,750,750,8,614,460500
9/6/23,758,760,750,750,14,77,58127
9/5/23,760,760,730,750,9,268,201060
9/4/23,746.5,750,746.5,750,3,12,8996
9/1/23,749.75,749.75,749.75,750,1,1,749.75
8/31/23,760,760,745,750,3,7,5295
8/29/23,750,750,742,750,10,807,605225
8/25/23,715,715,715,715.5,3,4,2860
8/24/23,720,720,715,715.5,6,2400,1717285
8/23/23,714,725,711,718.5,12,231,165932
8/22/23,710,713.75,710,700,6,42,29868.25
8/21/23,710,713,710,700,3,22,15623
8/18/23,715,715,700,700,6,14923,10446145
8/17/23,711,715,711,715,6,500,357483
8/16/23,704,710,704,705,8,9982,7038537.75
8/15/23,704,704,700,704,11,290,204151
8/14/23,702,704,700,701,15,2778,1947408
8/11/23,704,704,704,704,4,705,496320
8/10/23,700,700,700,700,3,5002,3501400
8/9/23,700,704,699.75,704,8,8148,5731443.25
8/8/23,700,700,685.25,699.75,7,3544,2479900.5
8/7/23,700,700,700,700,2,737,515900
8/4/23,710,710,695,696.75,10,145,101294
8/3/23,709,710,705,710,6,301,213702.75
8/2/23,719,719,685,700,4,93,64039
7/31/23,699.5,700,699,700,7,796,557189
7/28/23,685.5,685.5,685.5,698.5,1,1,685.5
7/27/23,698,700,681.5,698.5,4,271,189281.5
7/26/23,697.75,697.75,697.75,698,1,1,697.75
7/25/23,698,698,698,698,1,200,139600
7/21/23,684,693,680,680,13,589,400559.5
7/20/23,699.75,699.75,680,681,22,1223,839568.25
7/19/23,714,714,699.75,705.5,15,147,103728.75
7/18/23,714,714,702,709.75,2,3,2118
7/17/23,714,714,714,709.75,1,3,2142
7/14/23,711.75,711.75,711.75,709.75,2,2,1423.5
7/12/23,711.75,719,711.75,709.75,9,31,22187.75
7/11/23,710,710,710,709.75,2,3,2130
7/10/23,711.75,711.75,701,709.75,3,3,2124.5
7/7/23,710,711,700,709.75,5,31,21731.5
7/6/23,693,710,692.5,709.75,7,1396,990742
7/5/23,712,712,712,690.5,5,7,4984
7/4/23,708,708,675,690.5,22,1069,734322
6/28/23,700,700,690,699.75,2,142,99350
6/27/23,700,700,700,700,2,12,8400
6/26/23,700,712,700,700,9,35290,24703193
6/23/23,713,713,700,701,2,11,7713
6/22/23,714,714,700,701,6,649,454444.25
6/21/23,709,710,709,710,5,568,403270
6/20/23,690.25,710,690.25,710,5,254,180280.5
6/19/23,700,700,695,698.75,7,181,126572
6/16/23,690,700,690,700,2,9,6250
6/15/23,700,715,700,700,11,23151,16206437.75
6/14/23,708,715,700,700,13,39272,27499490.5
6/13/23,704.75,708,704.75,704.75,3,103,72595.75
6/12/23,681,681,681,704.75,2,10,6810
6/9/23,708,708,682,704.75,5,82,55976
6/8/23,650,650,650,704.75,1,13,8450
6/7/23,709,709,700,704.75,3,30011,21007790
6/6/23,714,714,700,704.75,3,18,12656
6/5/23,700,700,690,704.75,2,32,22130
6/1/23,700,705,700,704.75,2,105,74000
5/31/23,695,695,695,685,1,5,3475
5/30/23,700.5,700.5,685,685,5,310,213175
5/29/23,718.75,718.75,701,700,4,8,5714.25
5/25/23,719.75,719.75,718.5,700,4,40,28765
5/24/23,700,700,700,700,1,10,7000
5/23/23,704,723,704,700,9,44,31517
5/22/23,700,700,685,700,17,850,594625
5/19/23,700,700,690,699.5,4,211,147590
5/18/23,704,704,700,700,7,401,280724
5/17/23,695,695,695,695,5,688,478160
5/16/23,690,695,690,695,5,110,76435
5/15/23,681.25,681.25,681.25,690,1,1,681.25
5/12/23,690,690,690,690,3,161,111090
5/11/23,690,700,690,694.75,16,4158,2889045
5/10/23,700,700,690,690.5,4,586,404690
5/9/23,690.5,700,690,690,5,501,345700.5
5/8/23,690,700,690,690.5,8,241,166410
5/3/23,695,700,695,705,3,41,28695
5/2/23,695,695,670,705,7,21,14320.5
4/28/23,702,705,700,705,6,1127,794407
4/27/23,712,712,700,700,6,37,26099
4/26/23,700,700,692,700,7,766,536192
4/25/23,700,700,699,701,5,12,8389
4/24/23,700,700,692,701,7,67,46499.75
4/21/23,699.5,699.5,699.5,701,4,29,20285.5
4/18/23,710,710,699.5,701,4,180,126185
4/17/23,714,714,701,702.25,14,104,73034
4/12/23,710,710,710,714,2,4,2840
4/11/23,709,709,709,714,2,3,2127
4/10/23,709.5,709.5,709.5,714,1,1,709.5
4/6/23,713.5,714,713.5,714,6,192,137086.75
4/4/23,714,714,714,713.5,2,4,2856
4/3/23,714,714,676.25,713.5,8,101,72072.25
3/31/23,714,714,714,714.75,2,60,42840
3/28/23,714,715,714,714.75,2,270,193010
3/27/23,715,715,680,713.5,17,2094,1495482
3/24/23,719,720,690,719.75,5,507,364884
3/23/23,720,720,700,724.5,5,29,20341.5
3/22/23,723.5,725,700,724.5,9,930,673141
3/21/23,715,728,715,720,17,536,384898.75
3/20/23,685,715.75,685,714.75,16,1028,733165
3/16/23,690,690,685,697.75,2,31,21385
3/15/23,695,700.5,695,697.75,8,197,137451
3/14/23,682,690,682,694.75,4,8,5488
3/13/23,685,685,685,694.75,5,46,31510
3/10/23,680,680,680,694.75,1,2,1360
3/9/23,660.25,695,660.25,694.75,7,18,12434.25
3/8/23,698,699,698,694.75,3,5,3494
3/7/23,689.75,699,689,694.75,16,1138,786221
3/3/23,655,685,655,676.5,23,559,374377
3/2/23,650,660,650,658.5,16,996,651025
3/1/23,640,640,631,660,5,26,16443
2/27/23,658.5,658.5,650,660,3,13,8458.5
2/24/23,659,669,657,660,11,33,21813
2/23/23,620,660,620,660,22,83617,55058140
2/22/23,637,643.5,637,640,7,213,136324.5
2/21/23,629.25,630.25,629.25,630,23,2046,1288977.75
2/20/23,597.25,633,597.25,630.25,36,2257,1400190.25
